5398	531
795	2422
1078	828
87	3738
1098	2519
2374	2450
1581	986
1498	2522
720	3161
3939	1599
1355	2397
2686	3499
4092	3102
682	30
4096	3647
4561	883
3785	50
3585	3183
1143	3007
766	2355
1052	1196
2475	1942
20	3810
5143	97
790	872
4318	342
2316	3122
1053	2303
1214	185
1185	1517
663	704
723	3855
1410	895
941	3554
1031	3118
2358	2597
4931	2710
5241	650
1099	1402
96	3850
4774	2289
5049	1314
3203	148
4111	1211
3077	1409
757	1469
4150	1557
4913	180
3775	1911
1404	1099
4731	3654
556	850
2574	892
1308	1604
1676	1287
4682	1317
4736	3246
5279	750
4302	2306
5236	1747
5442	139
20	3881
3158	1229
1533	2135
5095	1467
1625	695
4765	3343
4715	385
4735	45
2929	1773
4221	1823
2358	609
1140	3069
5422	253
4181	262
3823	1153
2733	909
1269	3597
765	2824
66	3559
