# Ainslie Model. 80 turbs, 5MW. Iterations: 100	Individuals: 202	Wind direction: 0 deg	Random Selection: 0.250000
492	1347
2917	2707
1303	441
2708	2168
1378	1171
5017	3752
2693	3041
5202	1806
557	1954
3186	3091
5037	1318
4430	2641
5346	830
251	1907
3410	1140
4333	68
718	3673
756	3511
1321	2981
5155	1525
320	1529
3865	2359
2190	2821
2911	1327
4602	2101
4395	2821
3716	766
2374	3762
688	925
2321	1199
3166	513
443	1720
3701	2606
4453	2194
1590	1015
4823	607
3237	359
4163	2509
4115	1487
842	2054
1639	70
3334	3031
2296	2481
1465	1076
4842	3025
2060	3361
697	1622
3452	2420
4270	1667
3343	1420
1709	2393
4550	2973
2321	557
1614	688
5107	2747
4161	3813
5077	3325
3610	1593
2181	267
1901	1141
2656	1314
3881	3202
695	2376
3611	687
3364	2775
4726	3753
4337	218
1635	2866
3301	887
82	3169
1876	1897
909	1801
4962	2632
2452	3876
4398	1491
3206	3471
4613	3823
4110	2
2482	3361
3385	451

4236	2483
2538	3796
4865	1309
3900	2763
1444	3026
622	3209
1089	3905
4574	3425
3267	1462
4016	406
2312	124
3388	2937
3711	1392
3998	1045
3798	301
4491	1583
4265	2807
3763	1519
1604	3634
931	1649
1813	2310
4752	2786
468	3679
3246	648
4402	3270
1713	3328
1748	712
4243	1930
2278	3038
2938	1563
2910	1776
923	921
2734	2459
5018	1862
3736	907
4948	3746
4723	1418
4145	3569
4811	3182
2488	2865
4820	492
4973	711
4555	856
3571	3523
3592	2392
489	516
3162	2840
2384	2726
3902	2496
1297	2696
4728	981
4010	2662
1520	1180
1134	163
197	2810
3658	1217
3488	1572
1410	1594
1831	2102
5311	1091
2045	2227
266	1859
2054	449
3205	1061
680	2689
1261	1461
2561	1654
1034	791
3896	2272
124	3132
544	1236
3060	3418
1027	2380
1558	263
4126	2032
4246	2158
2738	2041
3955	228
3044	1084
326	2262

4236	2483
2538	3796
4865	1309
3900	2763
1444	3026
622	3209
1089	3905
4574	3425
3267	1462
4016	406
2312	124
3388	2937
3711	1392
3998	1045
3798	301
4491	1583
4265	2807
3763	1519
1604	3634
931	1649
1813	2310
4752	2786
468	3679
3246	648
4402	3270
1713	3328
1748	712
4243	1930
2278	3038
2938	1563
2910	1776
923	921
2734	2459
5018	1862
3736	907
4948	3746
4723	1418
4145	3569
4811	3182
2488	2865
4820	492
4973	711
4555	856
3571	3523
3592	2392
489	516
3162	2840
2384	2726
3902	2496
1297	2696
4728	981
4010	2662
1520	1180
1134	163
197	2810
3658	1217
3488	1572
1410	1594
1831	2102
5311	1091
2045	2227
266	1859
2054	449
3205	1061
680	2689
1261	1461
2561	1654
1034	791
3896	2272
124	3132
544	1236
3060	3418
1027	2380
1558	263
4126	2032
4246	2158
2738	2041
3955	228
3044	1084
326	2262

3270	3716
499	33
222	3148
1481	3727
4359	2271
3556	679
1708	1957
585	2432
650	1386
3974	2937
4510	2013
632	368
4440	3266
1626	95
3583	1883
2006	2559
2528	370
2582	1033
4147	148
4963	1649
4493	3096
1002	1587
2436	974
2040	2927
303	2756
1737	2455
2991	1539
3233	2143
1130	3411
537	1014
3098	3088
950	2976
4798	3847
5136	1129
2041	1646
2122	179
2162	1061
880	499
3085	2185
4522	1480
5001	2984
415	1512
1769	3453
3157	1741
5169	1713
2802	172
764	3208
200	3540
4797	2745
4815	3230
4168	1345
1362	2148
1068	415
2480	2650
2658	753
2008	3625
1965	2417
1151	3901
5171	2447
3538	3369
805	1703
2844	2712
3839	2345
2397	3180
4964	829
2133	1733
2680	1276
2978	3005
1964	11
4638	622
1804	2218
4978	2191
3522	3615
471	739
5065	1015
3195	1210
2690	1574
2577	608
2482	3361
3385	451

3270	3716
499	33
222	3148
1481	3727
4359	2271
3556	679
1708	1957
585	2432
650	1386
3974	2937
4510	2013
632	368
4440	3266
1626	95
3583	1883
2006	2559
2528	370
2582	1033
4147	148
4963	1649
4493	3096
1002	1587
2436	974
2040	2927
303	2756
1737	2455
2991	1539
3233	2143
1130	3411
1081	602
3098	3088
950	2976
4798	3847
5136	1129
2041	1646
2122	179
2162	1061
880	499
3085	2185
4522	1480
5001	2984
415	1512
1769	3453
3157	1741
5169	1713
2802	172
764	3208
200	3540
4797	2745
4815	3230
4168	1345
1362	2148
1068	415
2480	2650
2658	753
2008	3625
1965	2417
1151	3901
5171	2447
3538	3369
805	1703
2844	2712
3839	2345
2397	3180
4964	829
2133	1733
2680	1276
2978	3005
1964	11
5032	2529
2303	3822
3816	3454
1565	3584
4962	3862
3920	2770
1221	2383
2181	2079
486	3782
1960	880
346	1189

3270	3716
499	33
222	3148
1481	3727
4359	2271
3556	679
1708	1957
585	2432
650	1386
3974	2937
4510	2013
632	368
4440	3266
1626	95
3583	1883
2006	2559
2528	370
2582	1033
4147	148
4963	1649
4493	3096
1002	1587
2436	974
2040	2927
303	2756
1737	2455
2991	1539
3233	2143
1130	3411
1081	602
3098	3088
950	2976
4798	3847
5136	1129
2041	1646
2122	179
2162	1061
880	499
3085	2185
4522	1480
5001	2984
415	1512
1769	3453
3157	1741
5169	1713
2802	172
764	3208
200	3540
4797	2745
4815	3230
4168	1345
1362	2148
1068	415
2480	2650
2658	753
2008	3625
1965	2417
1151	3901
5171	2447
3538	3369
805	1703
2844	2712
3839	2345
2397	3180
4964	829
2133	1733
2680	1276
2978	3005
1964	11
5032	2529
2303	3822
3816	3454
1565	3584
4962	3862
3920	2770
1221	2383
2181	2079
486	3782
1960	880
346	1189

3270	3716
499	33
222	3148
1481	3727
4359	2271
3556	679
1708	1957
585	2432
650	1386
3974	2937
4510	2013
632	368
4440	3266
1626	95
3583	1883
2006	2559
2528	370
2582	1033
4147	148
4963	1649
4493	3096
1002	1587
2436	974
2040	2927
303	2756
1737	2455
2991	1539
3233	2143
1130	3411
1081	602
3098	3088
950	2976
4798	3847
5136	1129
2041	1646
2122	179
2162	1061
880	499
3085	2185
4522	1480
5001	2984
415	1512
1769	3453
3157	1741
5169	1713
2802	172
764	3208
200	3540
4797	2745
4815	3230
4168	1345
1362	2148
1068	415
