427974	6147623	0
424054	6151383	1
429014	6151383	2
426534	6150023	3
424614	6148103	4
429254	6148983	5
426054	6147543	6
428374	6150103	7
427414	6151063	8
427334	6148903	9
425574	6150983	10
425574	6149063	11
424614	6150023	12
429414	6147543	13
428774	6148183	14
427014	6147943	15
426454	6151383	16
426374	6148583	17
424294	6149063	18
428214	6149143	19
427654	6149703	20
429094	6150423	21
428934	6149623	22
428534	6150903	23
428054	6151383	24
427894	6150583	25
427894	6148503	26
427254	6150263	27
426934	6149463	28
426774	6150743	29
426054	6150503	30
426054	6149543	31
425734	6148263	32
425574	6150023	33
425254	6147783	34
425094	6150503	35
425094	6149543	36
425094	6148583	37
425014	6151383	38
424534	6150903	39
424134	6150423	40
429334	6148343	41
428694	6148823	42
428694	6147543	43
427654	6148023	44
427334	6147543	45
426694	6148983	46
424774	6147543	47
424214	6149703	48
429094	6147863	49
428374	6147943	50
427254	6148343	51
427094	6151383	52
426694	6148263	53
426694	6147623	54
426374	6147943	55
426294	6150903	56
426054	6148903	57
425974	6151223	58
424934	6149063	59
424614	6149383	60
424614	6148743	61
424294	6148423	62
429174	6149943	63
429014	6148583	64
428614	6149383	65
428454	6148503	66
428294	6149623	67
427974	6149943	68
427894	6149383	69
427174	6149783	70
427014	6148663	71
426454	6149383	72
424374	6147783	73
429174	6149383	74
429014	6150903	75
428934	6149143	76
428854	6150183	77
428774	6151143	78
428774	6150663	79
