4565	2972
3919	2464
1869	370
2491	2338
2351	2947
4282	2082
3386	2962
1642	2893
2037	3288
3870	2882
4963	1768
4069	668
1776	1227
4611	2184
1869	1835
1270	1989
1292	3052
1673	3349
4589	2315
2906	1830
3308	1114
5058	1327
1240	377
3554	3369
4787	307
4547	117
4097	749
3540	580
4383	2804
4194	249
4737	509
4241	1958
1738	1835
1706	3111
4660	3322
591	1240
3183	56
655	1418
1217	1682
1893	2817
2403	1571
1477	2095
811	3292
4109	3430
384	1215
3086	51
2207	1312
959	2742
3503	278
2563	1551
2787	1587
4062	3016
416	1030
4179	2023
329	1432
2131	85
2807	711
3428	2566
2209	2615
2069	1709
2887	602
3574	3278
1036	698
2621	1933
4696	1148
2794	3713
2358	1817
4160	2750
3379	683
4440	1045
4401	732
4739	867
1847	3140
3756	1796
4304	1713
2907	1505
3010	2173
4856	2593
3554	1003
1287	1590

271	3099
2597	3138
3498	1968
3416	2005
987	1427
4993	3545
4455	3351
3242	3222
5089	3289
1046	1259
3965	3298
3946	1540
3171	1826
750	174
3255	1133
3151	3364
1227	2812
3362	3629
615	2015
2398	1356
1633	795
2913	2441
1166	918
3412	3507
384	665
678	1833
2289	380
741	3732
444	2174
439	2004
4721	3653
4656	1494
4863	2014
817	295
5067	2835
2479	1472
1577	1460
2283	3287
2275	2442
1665	1638
1449	140
1734	3683
187	2506
3923	2277
2099	353
234	2341
4032	3760
934	830
3062	2341
1673	2539
3733	2636
2367	2474
2286	1101
873	1307
3102	2073
2929	434
1581	661
2174	193
2718	287
3150	1740
4371	3561
3247	2966
4093	2121
3017	1965
900	1824
471	58
4421	2784
2556	100
3835	2846
2057	2066
3380	3106
834	1149
3487	1106
4913	652
4079	3419
3869	3707
3063	404
1024	1098
4853	2877
2217	2355

1687	3818
3400	2595
352	1421
1898	700
2567	218
1927	2755
557	1964
2952	1934
616	1208
1195	3352
3685	838
4992	3028
3823	2283
2247	743
4146	2897
5056	2424
4566	1096
2836	1934
2959	2557
4828	1343
2157	1036
4398	3143
4262	161
4270	1669
2042	1200
3121	609
3362	470
2116	2339
1964	1655
3442	495
955	985
1057	1415
565	2117
4834	1027
4366	325
3440	1575
4174	259
2198	2029
2270	938
1643	3016
1515	2720
4237	1375
2709	339
4745	2723
3735	565
625	3606
3820	626
3061	2570
1605	1469
1260	3269
2252	212
3682	3646
2329	828
1557	3660
3643	1991
3959	234
4038	62
2262	1382
3308	1288
2677	79
2530	108
1013	3787
4686	1477
749	1698
3063	1707
4585	344
4461	3779
995	1992
4851	3460
3701	2157
3392	1508
524	2998
3156	2207
1608	2356
1969	872
3418	3220
4590	2166
220	3861
2065	100
467	254

1687	3818
3400	2595
352	1421
1898	700
2567	218
1927	2755
557	1964
2952	1934
616	1208
1195	3352
3685	838
4992	3028
3823	2283
2247	743
4146	2897
5056	2424
4566	1096
2836	1934
2959	2557
4828	1343
2157	1036
4398	3143
4262	161
4270	1669
2042	1200
3121	609
3362	470
2116	2339
1964	1655
3442	495
955	985
1057	1415
565	2117
4834	1027
4366	325
3440	1575
4174	259
2198	2029
2270	938
1643	3016
1515	2720
4237	1375
2709	339
4745	2723
3735	565
625	3606
3820	626
5102	3010
4177	96
1373	3159
887	100
2964	2867
1553	2396
3134	3096
4579	2260
961	155
3680	3851
1361	2810
3147	2346
1645	1959
716	3520
894	2851
2184	2110
2744	3136
5017	294
3187	3373
136	3295
1536	3620
1022	3892
2680	78
5044	1805
4705	347
4507	2364
744	1140
5414	16
3234	95
3550	1709
4473	2449
4676	46
793	2736

1327	2339
5088	1536
1688	2772
3746	3036
4431	504
4729	3837
2697	2365
4562	2900
3063	2667
2272	3010
2856	206
3337	268
2659	793
2903	3349
1914	266
859	1270
3978	2031
3932	92
1432	2137
2671	1851
5222	1525
4437	1955
2343	2256
499	1692
4775	1700
3423	37
2237	2263
2319	3254
533	3243
3161	1092
2053	170
2155	663
5022	2910
1834	698
1221	1552
3707	3383
4236	3611
4012	487
4908	494
2153	2457
2305	3421
456	1557
1467	759
4579	2359
2979	2166
2336	641
4297	2239
4300	1802
3029	1661
4561	445
3165	57
4743	2122
2437	1937
4604	2524
4429	1738
410	2177
3141	2216
52	3838
1640	486
5343	730
879	2218
3408	324
3426	1155
3873	1904
509	544
1184	1466
2429	1410
3387	1786
1311	584
566	2111
1113	1590
2750	1725
1292	3499
980	2796
5163	1771
2041	3308
2639	1687
4037	160
4662	1215
4505	3169

603	2580
3486	2541
5008	3370
2951	3413
2088	1839
3800	958
56	2222
3863	1932
894	3028
1266	3219
1463	479
2311	2366
3651	482
1198	2872
3301	2204
3230	3811
424	799
4653	971
3161	2858
4084	1980
1565	392
3387	949
4262	258
2033	1201
887	1419
2609	3647
1273	830
3335	3413
3813	2609
4819	3672
954	565
2054	3884
4067	3876
658	2219
4281	2502
3707	3383
4236	3611
4012	487
4908	494
2153	2457
2305	3421
456	1557
1467	759
4579	2359
2979	2166
2336	641
4297	2239
4300	1802
3029	1661
4561	445
3165	57
4743	2122
2437	1937
4604	2524
4429	1738
410	2177
3141	2216
52	3838
1640	486
2401	3849
1890	3830
2960	2982
4146	2539
2047	1338
3129	3778
4951	30
3817	3770
5139	243
2974	3709
2187	3061
4172	1162
4719	3173
2617	2901
1778	1507
3974	2712
2470	2937
3521	747
1880	2709
2514	968
3814	1488

899	2101
4310	1220
4250	1361
4252	699
491	3464
974	313
2144	163
3198	1973
1799	2554
4598	3714
1214	2639
4173	1751
428	1981
3499	3715
5347	202
600	1344
