0	423974	6151447
1	424033	6150889
2	424092	6150332
3	424151	6149774
4	424210	6149216
5	424268	6148658
6	424327	6148101
7	424386	6147543
8	424534	6151447
9	424593	6150889
10	424652	6150332
11	424711	6149774
12	424770	6149216
13	424829	6148658
14	424888	6148101
15	424947	6147543
16	425094	6151447
17	425153	6150889
18	425212	6150332
19	425271	6149774
20	425330	6149216
21	425389	6148658
22	425448	6148101
23	425507	6147543
24	425654	6151447
25	425713	6150889
26	425772	6150332
27	425831	6149774
28	425890	6149216
29	425950	6148659
30	426009	6148101
31	426068	6147543
32	426214	6151447
33	426273	6150889
34	426332	6150332
35	426392	6149774
36	426451	6149216
37	426510	6148659
38	426569	6148101
39	426628	6147543
40	426774	6151447
41	426833	6150889
42	426892	6150332
43	426952	6149774
44	427011	6149216
45	427070	6148659
46	427129	6148101
47	427189	6147543
48	427334	6151447
49	427393	6150889
50	427453	6150332
51	427512	6149774
52	427571	6149216
53	427631	6148659
54	427690	6148101
55	427749	6147543
56	427894	6151447
57	427953	6150889
58	428013	6150332
59	428072	6149774
60	428132	6149216
61	428191	6148659
62	428250	6148101
63	428310	6147543
64	428454	6151447
65	428513	6150889
66	428573	6150332
67	428632	6149774
68	428692	6149216
69	428751	6148659
70	428811	6148101
71	428870	6147543
72	429014	6151447
73	429074	6150889
74	429133	6150332
75	429193	6149774
76	429252	6149216
77	429312	6148659
78	429371	6148101
79	429431	6147543

